rep,dist_type,censor_level,method,mean_true,mean_est,sd_true,sd_est,ks,kl,q05_true,q10_true,q25_true,q50_true,q75_true,q90_true,q95_true,q05_est,q10_est,q25_est,q50_est,q75_est,q90_est,q95_est,param_choice
1,gamma,0.8,lod_sqrt2,8.259136974672654,9.53120233213077,4.317974348987457,3.066900904479002,0.558,17.72012836546935,2.6479326745294287,3.3978152317173773,5.082389428188522,7.506381381668609,10.692053961372956,14.019343734602602,16.553948863395735,8.179113533251813,8.179113533251813,8.179113533251813,8.179113533251813,8.179113533251813,14.019343734602602,16.553948863395735,
1,gamma,0.95,parametric,8.259136974672654,8.678600409650684,4.317974348987457,4.238732608308845,0.0616,0.16436056308159258,2.6479326745294287,3.3978152317173773,5.082389428188522,7.506381381668609,10.692053961372956,14.019343734602602,16.553948863395735,3.07586035494448,3.8517310774216136,5.642388215887751,8.044909505936321,10.939381913204965,14.206023333361445,16.537085471405113,gamma_mle
1,gamma,0.95,nonparametric,8.259136974672654,1.9434695287627597,4.317974348987457,4.870457963020983,0.8063,1.9960418601265868,2.6479326745294287,3.3978152317173773,5.082389428188522,7.506381381668609,10.692053961372956,14.019343734602602,16.553948863395735,2.550510661708103e-06,6.0810228078269576e-06,8.268066874514444e-05,0.006523153263152444,0.5120246596228812,7.161058728193527,16.54802686654214,
1,gamma,0.95,lod_half,8.259136974672654,8.838385812783743,4.317974348987457,2.532355587102281,0.5678,21.42608010936288,2.6479326745294287,3.3978152317173773,5.082389428188522,7.506381381668609,10.692053961372956,14.019343734602602,16.553948863395735,8.276974431697868,8.276974431697868,8.276974431697868,8.276974431697868,8.276974431697868,8.276974431697868,8.693095624107576,
1,gamma,0.95,lod_sqrt2,8.259136974672654,12.095399124557112,4.317974348987457,1.8202964592382695,0.8084,21.51985118393737,2.6479326745294287,3.3978152317173773,5.082389428188522,7.506381381668609,10.692053961372956,14.019343734602602,16.553948863395735,11.705409496722465,11.705409496722465,11.705409496722465,11.705409496722465,11.705409496722465,11.705409496722465,11.950108935880321,
1,gamma,0.98,parametric,8.259136974672654,8.1698761794885,4.317974348987457,4.252747106600561,0.0152,0.0981394270558473,2.6479326745294287,3.3978152317173773,5.082389428188522,7.506381381668609,10.692053961372956,14.019343734602602,16.553948863395735,2.6429234649329025,3.4268346621793007,5.015982217319122,7.474839130376177,10.533021781623141,13.990426900904804,16.069734517425438,gamma_mle
1,gamma,0.98,nonparametric,8.259136974672654,1.5722529631978788,4.317974348987457,4.251156983959267,0.82355,1.9882695512826571,2.6479326745294287,3.3978152317173773,5.082389428188522,7.506381381668609,10.692053961372956,14.019343734602602,16.553948863395735,2.3822583882597654e-06,5.584482839537648e-06,7.217069385227225e-05,0.005339281983002606,0.3750696533235307,5.158560952645652,11.417592848687752,
1,gamma,0.98,lod_half,8.259136974672654,9.827840411297528,4.317974348987457,1.8036712111165991,0.675,22.08800300859629,2.6479326745294287,3.3978152317173773,5.082389428188522,7.506381381668609,10.692053961372956,14.019343734602602,16.553948863395735,9.577527703131379,9.577527703131379,9.577527703131379,9.577527703131379,9.577527703131379,9.577527703131379,9.577527703131379,
1,gamma,0.98,lod_sqrt2,8.259136974672654,13.715639442565763,4.317974348987457,1.2708423181157948,0.8874,22.32545604686286,2.6479326745294287,3.3978152317173773,5.082389428188522,7.506381381668609,10.692053961372956,14.019343734602602,16.553948863395735,13.544669571772433,13.544669571772433,13.544669571772433,13.544669571772433,13.544669571772433,13.544669571772433,13.544669571772433,
1,gamma,0.99,parametric,8.259136974672654,7.994379158962669,4.317974348987457,4.324628132671145,0.0414,0.06755569741503657,2.6479326745294287,3.3978152317173773,5.082389428188522,7.506381381668609,10.692053961372956,14.019343734602602,16.553948863395735,2.4323371870979615,3.2140563104416437,4.800277642787437,7.1956222408641235,10.405488623328822,13.790992004147155,16.104817998005885,gamma_mle
1,gamma,0.99,nonparametric,8.259136974672654,1.4652146335084952,4.317974348987457,4.061182148496805,0.83,2.0341094716469668,2.6479326745294287,3.3978152317173773,5.082389428188522,7.506381381668609,10.692053961372956,14.019343734602602,16.553948863395735,2.2519521806978865e-06,5.342625301178754e-06,6.345278108505204e-05,0.004654290926007654,0.3465342712943179,4.492177225829303,10.618453115890247,
